Which of the following binary trees are AVL trees? 5 5 5 3 6 4 6 3 6 2 8 2 8 1 2 7 9 1 3 7 9 (a) (b) (c),164,0.994337907195,1.0,0.672806,1
"Construct a heap for the list 1, 8, 6, 5, 3, 7, 4 by the bottom-up algorithm.",232,0.127788008999,1.0,0.47121,2
"Construct a heap for the list 1, 8, 6, 5, 3, 7, 4 by successive key insertions (top-down algorithm).",232,0.373944591769,1.0,0.729736,2
Is it always true that the bottom-up and top-down algorithms yield the same heap for the same input?,248,0.0976212085986,1.0,0.343597,2
Find the smallest and the largest number of keys that a heap of height h can contain. b. Prove that the height of a heap with n nodes is equal to log2 n .,148,0.344918489772,1.0,0.721624,1
Design an efficient algorithm for finding and deleting an element of the smallest value in a heap and determine its time efficiency.,264,0.181109515746,1.0,0.468324,2
Design an efficient algorithm for finding and deleting an element of a given value v in a heap H and determine its time efficiency.,264,0.167078848028,1.0,0.469776,2
Indicate the time efficiency classes of the three main operations of the priority queue implemented as a. an unsorted array. b. a sorted array. c. a binary search tree. d. an AVL tree. e. a heap.,264,0.437925464154,1.0,0.539138,2
"Sort the following lists by heapsort by using the array representation of heaps. a. 1, 2, 3, 4, 5 (in increasing order) b. 5, 4, 3, 2, 1 (in increasing order) c. S, O, R, T, I, N, G (in alphabetical order) ",232,0.920023118069,1.0,0.795563,2
Is heapsort a stable sorting algorithm?,116,0.750673104584,1.0,0.75248,1
What variety of the transform-and-conquer technique does heapsort represent?,100,0.684818805081,1.0,0.8058,1
Which sorting algorithm other than heapsort uses a priority queue?,100,0.963115316571,1.0,0.727052,1
"Implement three advanced sorting algorithms--mergesort, quicksort, and heapsort--in the language of your choice and investigate their performance on arrays of sizes n = 103, 104, 105, and ",232,0.889393599488,1.0,0.502313,2
Write pseudocode for the brute-force polynomial evaluation that stems from substituting a given value of the variable into the polynomial's formula and evaluating it from the lowest term to the highest one. Determine the number of multiplications and the number of additions made by this algorithm.,232,0.997847049798,0.293177006844,0.765566,2
"Estimate how much faster Horner's rule is compared to the ""lowest to highest term"" brute-force algorithm of Problem 2 if (i) the time of one multiplication is significantly larger than the time of one addition; (ii) the time of one multiplication is about the same as the time of one addition.",248,0.996543131203,0.392946005154,0.551877,2
Is Horner's rule more time efficient at the expense of being less space efficient than the brute-force algorithm?,100,0.584431182795,0.513979962755,0.596346,1
Apply Horner's rule to evaluate the polynomial p(x) = 3x4 - x3 + 2x + 5 at x = -,232,0.70301547702,0.5,0.820393,2
Apply Horner's rule to convert 110100101 from binary to decimal.,232,0.988669631638,0.5,0.669607,2
"Is it possible to exchange numeric values of two variables, say, u and v, without using any extra storage? ",380,0.924231530212,0,0.593121,3
Will the comparison-counting algorithm work correctly for arrays with equal values?,248,0.930539151457,1.0,0.503898,2
Give examples of using an index in real-life applications that do not involve computers.,148,0.739103896622,0.287748128841,0.392807,1
Find the minimum order of the B-tree that guarantees that the number of disk accesses in searching in a file of 100 million records does not exceed,132,0.993036072764,1.0,0.664013,1
Draw the B-tree obtained after inserting 30 and then 31 in the B-tree in Figure,232,0.445556233207,1.0,0.492034,2
Outline an algorithm for finding the largest key in a B-tree.,132,0.443061651265,0.753324981393,0.696747,1
Why is the time efficiency of algorithm OptimalBST cubic? b. Why is the space efficiency of algorithm OptimalBST quadratic?,264,0.949703216843,0.781071635108,0.620375,2
Write pseudocode for a linear-time algorithm that generates the optimal binary search tree from the root table.,280,0.933179598071,0.252406899162,0.762361,2
"Devise a way to compute the sums j ps , which are used in the dynamic s=i programming algorithm for constructing an optimal binary search tree, in constant time (per sum). ",280,0.999124481541,0.906547146489,0.748235,2
True or false: The root of an optimal binary search tree always contains the key with the highest search probability?,132,0.983550098544,0.595981359221,0.730689,1
How would you construct an optimal binary search tree for a set of n keys if all the keys are equally likely to be searched for? What will be the average number of comparisons in a successful search in such a tree if n = 2k?,248,0.51106555076,0.539408314707,0.765017,2
"Show that the number of distinct binary search trees b(n) that can be constructed for a set of n orderable keys satisfies the recurrence relation n-1 b(n) = b(k)b(n - 1 - k) for n > 0, b(0) = ",164,0.90025808509,0.526082720594,0.563731,1
Design a (n2) algorithm for finding an optimal binary search tree.,280,0.958004982722,0.361521191738,0.687206,2
Generalize the optimal binary search algorithm by taking into account unsuccessful searches.,280,0.965960003711,0.551219465189,0.742356,2
Apply Warshall's algorithm to find the transitive closure of the digraph defined by the following adjacency matrix: 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0,232,0.930652630969,1.0,0.79432,2
Explain what adjustments if any need to be made in Dijkstra's algorithm and/or in an underlying graph to solve the following problems. a. Solve the single-source shortest-paths problem for directed weighted graphs. b. Find a shortest path between two given vertices of a weighted graph or digraph. (This variation is called the single-pair shortest-path problem.) c. Find the shortest paths to a given vertex from each other vertex of a weighted graph or digraph. (This variation is called the single-destination shortest-paths problem.) d. Solve the single-source shortest-paths problem in a graph with nonnegative numbers assigned to its vertices (and the length of a path defined as the sum of the vertex numbers on the path).,132,0.999907757519,0.539015107708,0.778521,1
"Solve the following linear programming problems geometrically. a. maximize 3x + y subject to -x + y 1 2x + y 4 x 0, y 0 b. maximize x + 2y subject to 4x y y 3+x x 0, y 0 ",132,0.562411136574,1.0,0.657195,1
"Since maximum-flow algorithms require processing edges in both directions, it is convenient to modify the adjacency matrix representation of a network as follows. If there is a directed edge from vertex i to vertex j of capacity uij , then the element in the ith row and the j th column is set to uij , and the element in the j th row and the ith column is set to -uij ; if there is no edge between vertices i and j , both these elements are set to zero. Outline a simple algorithm for identifying a source and a sink in a network presented by such a matrix and indicate its time efficiency. ",280,0.999929395488,0.26119246933,0.619927,2
Apply the shortest-augmenting path algorithm to find a maximum flow and a minimum cut in the following networks. a. 5 2 1 2 5 6 4 4 3 7 4 8 6 b. 3 2 4 2 1 1 4 4 6 7 3 5 5 2,232,0.999624124474,0.608454700249,0.594952,2
Does the maximum-flow problem always have a unique solution? Would your answer be different for networks with different capacities on all their edges? b. Answer the same questions for the minimum-cut problem of finding a cut of the smallest capacity in a given network.,148,0.999839479418,0.414757837237,0.62609,1
Explain how the maximum-flow problem for a network with several sources and sinks can be transformed into the same problem for a network with a single source and a single sink. b. Some networks have capacity constraints on the flow amounts that can flow through their intermediate vertices. Explain how the maximum-flow problem for such a network can be transformed to the maximum-flow problem for a network with edge capacity constraints only.,348,0.999989855632,0.569259642326,0.806063,3
"Consider a network that is a rooted tree, with the root as its source, the leaves as its sinks, and all the edges directed along the paths from the root to the leaves. Design an efficient algorithm for finding a maximum flow in such a network. What is the time efficiency of your algorithm? ",280,0.95928802221,0.184985310691,0.47557,2
"Find a trivial lower-bound class for each of the following problems and indicate, if you can, whether this bound is tight. a. finding the largest element in an array b. checking completeness of a graph represented by its adjacency matrix c. generating all the subsets of an n-element set d. determining whether n given real numbers are all distinct ",248,0.99183639551,0.793928139783,0.51311,2
Consider the problem of identifying a lighter fake coin among n identicallooking coins with the help of a balance scale. Can we use the same information-theoretic argument as the one in the text for the number of questions in the guessing game to conclude that any algorithm for identifying the fake will need at least log2 n weighings in the worst case?,380,0.610112371649,0.445784026122,0.827215,3
Prove by mathematical induction that a. h log2 l for any binary tree with height h and the number of leaves l. b. h log3 l for any ternary tree with height h and the number of leaves l.,132,0.932567870805,1.0,0.676757,1
"Some textbooks define the number of significant digits in the approximation of number by number as the largest nonnegative integer k for which | - | < 5 . 10-k. || According to this definition, how many significant digits are there in the approximation of by a. ",132,0.975809431252,0.736516492811,0.554635,1
Use the composite trapezoidal rule with n = 4 to approximate the following definite integrals. Find the truncation error of each approximation and compare it with the one given by formula (,232,0.999901549235,0.854368125559,0.747278,2
"Apply the nearest-neighbor algorithm to the instance defined by the intercity distance matrix below. Start the algorithm at the first city, assuming that the cities are numbered from 1 to ",232,0.640293838186,0.258268308688,0.446944,2
Find on the Internet or in your library a procedure for finding a real root of the general cubic equation ax3 + bx2 + cx + d = 0 with real coefficients. b. What general algorithm design technique is it based on?,248,0.375722888062,0.553093417179,0.494696,2
Indicate how many roots each of the following equations has: a. xex - 1 = 0 b. x - ln x = 0 c. x sin x - 1 = 0,232,0.657701436453,1.0,0.631983,2
"Prove that if p(x) is a polynomial of an odd degree, then it must have at least one real root. b. Prove that if x0 is a root of an n-degree polynomial p(x), the polynomial can be factored into p(x) = (x - x0)q(x), where q(x) is a polynomial of degree n - 1",164,0.714411332679,0.412544903491,0.729982,1
Apply the bisection method to find the root of the equation x3 + x - 1 = 0 with an absolute error smaller than 10-,232,0.585575061829,1.0,0.859255,2
"One can find arguments supporting either view. There is a well-established principle pertinent to the matter, though: scientific facts or mathematical expressions of them are not patentable. (Why do you think this is the case?) But should this preclude granting patents for all algorithms? ",364,0.368622219783,0.418801584079,0.433083,3
Try to design an algorithm that always makes less than mn comparisons.,280,0.0946097934032,0.333333333333,0.512238,2
Just follow Euclid's algorithm as described in the text. b. Compare the number of divisions made by the two algorithms.,232,0.301461567907,1.0,0.660459,2
"Prove that if d divides both m and n (i.e., m = sd and n = td for some positive integers s and t), then it also divides both n and r = m mod n and vice versa. Use the formula m = qn + r (0 r < n) and the fact that if d divides two integers u and v, it also divides u + v and u - v (why?). ",32,0.600618118898,0.438357960135,0.653493,0
Perform one iteration of the algorithm for two arbitrarily chosen integers m < n.,232,0.374612335357,1.0,0.444594,2
"For a sorted array, there is a spectacularly efficient algorithm you almost certainly have heard about. b. Unsuccessful searches can be made faster. ",148,0.165828405611,0.370745469225,0.469877,1
Simplify the functions given to single out the terms defining their orders of growth.,232,0.375640200912,0.532242244708,0.705237,2
You can prove this assertion either by computing an appropriate limit or by applying mathematical induction. b. Compute limn a1n/a2n.,232,0.156411129528,0.67160081629,0.355315,2
"Prove the correctness of (a), (b), and (c) by using the appropriate definitions; construct a counterexample for (d) (e.g., by constructing two functions behaving differently for odd and even values of their arguments). ",148,0.291718109663,0.165789619592,0.640799,1
Follow the analysis plan used in the text when the algorithm was mentioned for the first time.,248,0.0833364310293,0.506762620949,0.651001,2
Each of these recurrences can be solved by the method of backward substitutions.,232,0.964982920922,0.643461195166,0.49592,2
The question is similar to that about the efficiency of the recursive algorithm for computing n!. b. Write pseudocode for the nonrecursive algorithm and determine its efficiency.,248,0.166586223434,0.251901827425,0.495142,2
"Note that you are asked here about a recurrence for the function's values, not about a recurrence for the number of times its operation is executed. Just follow the pseudocode to set it up. It is easier to solve this recurrence by forward substitutions (see Appendix B). b. This question is very similar to one we have already discussed. c. You may want to include the subtractions needed to decrease n. ",232,0.975397096057,0.336472168863,0.731727,2
Does it return a correct comparison count for every array of size 2?,248,0.268066863976,0.333333333333,0.539874,2
Check how fast the count values grow with doubling the input size.,148,0.105831382137,1.0,0.502089,1
Compare the values of the functions lg lg n and lg n for n = 2k.,32,0.498087873404,1.0,0.824114,0
Insert the division counter in a program implementing the algorithm and run it for the input pairs in the range indicated.,232,0.963733486872,0,0.487262,2
"Get the empirical data for random values of n in a range of, say, between 102 and 104 or 105 and plot the data obtained. (You may want to use different scales for the axes of your coordinate system.)",32,0.995731955038,0.338741260822,0.76863,0
Solving the problem for n = 2 and n = 3 should lead you to the critical insight. b. Where would you put the post office if it did not have to be at one of the village locations?,164,0.42305942428,1.0,0.417868,1
"Check requirements (i)_(iii) by using basic properties of absolute values. b. For the Manhattan distance, the points in question are defined by the equation |x - 0| + |y - 0| = ",132,0.538590597412,0.524390824069,0.460782,1
Compare the efficiency classes of the two versions of DFS for sparse graphs.,248,0.229530156799,0.21262917906,0.660534,2
Perform the BFS traversal the same way it is done in the text,232,0.762459362313,0.66598779216,0.761526,2
What property of a BFS forest indicates a cycle's presence? (The answer is similar to the one for a DFS forest.) b. Find two examples supporting this answer.,248,0.685816608049,0.796789966809,0.785179,2
"Given the fact that both traversals can reach a new vertex if and only if it is adjacent to one of the previously visited vertices, which vertices will be visited by the time either traversal halts (i.e., its stack or queue becomes empty)? ",248,0.765762040468,0.480169313563,0.807823,2
"Use a DFS forest and a BFS forest for parts (a) and (b), respectively. ",232,0.53255678195,0.497417249801,0.773957,2
Use either DFS or BFS.,232,0.932427135523,0.596537128242,0.865975,2
Follow the instructions of the problem's statement. b. Trying both traversals should lead you to a correct answer very fast.,232,0.286495774195,0.534111741533,0.370955,2
You can apply BFS without an explicit sketch of a graph representing the states of the puzzle.,232,0.285404439031,0.230738892309,0.735345,2
Trace the algorithm for n = 2; take advantage of this trace in tracing the algorithm for n = 3 and then use the latter for n =,232,0.109822701395,0.749235471558,0.540206,2
Just trace the algorithms for n =,232,0.0721625710041,1.0,0.36604,2
Represent the disk movements by flipping bits in a binary n-tuple.,348,0.274796630251,0.297078614133,0.503647,3
Trace the algorithm on the input given. You will have to use it again in order to compute the products of two-digit numbers as well.,232,0.604472933394,0.567667144583,0.480508,2
Take logarithms of both sides of the equality. b. What did we use the closed-form formula for?,132,0.415678299837,0.550237120428,0.31577,1
"How do we multiply by powers of 10? b. Try to repeat the argument for, say, 98. Counting the number of one-digit additions made by the pen-and-pencil algorithm in multiplying, say, two four-digit numbers, should help answer the general question. ",148,0.632822492586,0.212186373841,0.439698,1
Check the formulas by simple algebraic manipulations.,132,0.290825810087,0.384386677433,0.496315,1
Trace Strassen's algorithm on the input given,232,0.306993678122,0.383152233447,0.854516,2
Use the method of backward substitutions to solve the recurrence given in the text.,232,0.98542286122,0.452090513147,0.729671,2
The recurrence for the number of multiplications in Pan's algorithm is similar to that for Strassen's algorithm. Use the Master Theorem to find the order of growth of its solution.,232,0.961734944052,0.397686055692,0.762377,2
Trace the algorithm as we did in solving another system in the section.,232,0.147370473957,1.0,0.702441,2
Use the Gaussian elimination results as explained in the text. b. It is one of the varieties of the transform-and-conquer technique. Which one?,248,0.510974573767,0.184295168865,0.707291,2
Find the inverse. You can either solve the system with three simultaneous right-hand side vectors representing the columns of the 3 x 3 identity matrix or use the LU decomposition of the system's coefficient matrix,232,0.433805529067,0.234034202569,0.798706,2
"Though the final answer is correct, its derivation contains an error you have to find. ",248,0.293666239135,0.574391276286,0.613253,2
Estimate the ratio of the algorithm running times by using the approximate formulas for the number of divisions and the number of multiplications in both algorithms.,148,0.745980480435,0.715377323896,0.503049,1
Trace the algorithm outlined in the text on the input given.,232,0.186424747204,0.778895108352,0.685388,2
"Comment on the following: For a heap represented by an array, only the parental dominance requirement needs to be checked. ",148,0.927005645843,0.310602020519,0.831029,1
What structure does a complete tree of height h with the largest number of nodes have? What about a complete tree with the smallest number of nodes? b. Use the results established in part (a).,48,0.676912079031,0.703639598413,0.638828,0
"First, express the right-hand side as a function of h. Then, prove the obtained equality by either using the formula for the sum i2i given in Appendix A or by mathematical induction on h. ",232,0.559214538219,0.157680570069,0.40056,2
Where in a heap should one look for its smallest element?,116,0.629859445504,0.5,0.616306,1
Deleting an arbitrary element of a heap can be done by generalizing the algorithm for deleting its root.,280,0.552270049273,0.314545768817,0.375206,2
"Fill in a table with the time efficiency classes of efficient implementations of the three operations: finding the largest element, finding and deleting the largest element, and adding a new element. ",248,0.245470767404,0.322953044403,0.314033,2
"As a rule, sorting algorithms that can exchange far-apart elements are not stable. ",248,0.401460479972,1.0,0.609389,2
Set up sums and simplify them by using the standard formulas and rules for sum manipulation. Do not forget to include the multiplications outside the inner loop.,232,0.906253759187,0.862430993431,0.543101,2
Check the algorithm's pseudocode to see what it does upon encountering equal values.,232,0.286368448062,0.415796731195,0.489183,2
Trace the algorithm on the input given,232,0.100207891378,0.542797894918,0.413716,2
Check whether the algorithm can reverse a relative ordering of equal elements.,148,0.27522535768,0.476045880536,0.446654,1
Where will A[i] be in the sorted array?,148,0.169593269282,0,0.465184,1
Take advantage of the standard traversals of such trees.,32,0.6824203246,1.0,0.603205,0
"Follow the definitions of the arrays B and C in the description of the method. b. Find, say, B[C[3]] for the example in part (a). ",48,0.28760600228,0.29624477132,0.499801,0
Start by finding the target positions for all the statures.,232,0.206147302238,0.5,0.592427,2
Use linked lists to hold nonzero elements of the matrices.,132,0.126448374989,0.549004319172,0.662278,1
Represent each of the given polynomials by a linked list with nodes containing exponent i and coefficient ai for each nonzero term aixi.,232,0.361811994143,0.154000463058,0.47358,2
Trace the algorithm in the same way it is done in the section for another instance of the string-matching problem.,148,0.41177476897,0.575726805166,0.644653,1
Thinking about searching for information should lead to a variety of examples.,16,0.14515150088,0.66598779361,0.5485,0
"Use the standard rules of sum manipulation and, in particular, the geometric series formula. b. You will need to take logarithms base m/2 in your derivation. ",232,0.283664589593,0.455415200112,0.613249,2
Find this value from the inequality in the text that provides the upper-bound of the B-tree's height.,132,0.491437931885,0.221198875217,0.801134,1
Follow the insertion algorithm outlined in the section.,16,0.175246449999,1.0,0.6681,0
"Just follow the description of the algorithm given in the statement of the problem. Note that a new key is always inserted in a leaf and that full nodes are always split on the way down, even though the leaf for the new key may have a room for it. b. Can a split of a full node cause a cascade of splits through the chain of its ancestors? Can we get a taller search tree than necessary?",148,0.97284185409,0.394970489207,0.793809,1
Compare the definitions of the two techniques.,16,0.23046486146,0.5,0.683887,0
Use the table generated by the dynamic programming algorithm in solving the problem's instance in Example 1 of the section.,232,0.821010374651,1.0,0.740515,2
Apply the dynamic programming algorithm to the instance given as it is done in Example 2 of the section. Note that there are two optimal coin combinations here.,232,0.497660290373,0.573306304158,0.612913,2
The algorithm's time efficiency can be investigated by following the standard plan of analyzing the time efficiency of a nonrecursive algorithm. b. How much space do the two tables generated by the algorithm use?,148,0.747749392817,0.356732668422,0.594411,1
Use a space-for-time trade-off.,32,0.735845308525,0.5,0.0,0
"If the assertion were true, would we not have a simpler algorithm for constructing an optimal binary search tree? ",164,0.911202659861,0.682969786182,0.717918,1
The structure of the tree should simply minimize the average depth of its nodes. Do not forget to indicate a way to distribute the keys among the nodes of the tree.,132,0.459139514146,1.0,0.780336,1
Consider all the possibilities of partitioning the nodes between the left and right subtrees. b. Compute the values in question using the two formulas. c. Use the formula for the nth Catalan number and Stirling's formula for n!. ,232,0.503953342958,0.376664992591,0.410277,2
Change the bounds of the innermost loop of algorithm OptimalBST by exploiting the monotonicity of the root table mentioned at the end of the section.,232,0.141740062246,0.435872431424,0.523532,2
"Considering the case of two jobs might help. Of course, after forming a hypothesis, you will have to prove the algorithm's optimality for an arbitrary input or find a specific counterexample showing that it is not the case. ",180,0.523143785047,0.270209858883,0.588304,1
Simply apply the greedy approach to the situation at hand. You may assume that t1 t2 . . . tn.,132,0.887298015283,0.275280717787,0.708854,1
"Trace the algorithm for the graph given. An example can be found in the text. b. After the next fringe vertex is added to the tree, add all the unseen vertices adjacent to it to the priority queue of fringe vertices. ",216,0.98557452756,0.795306259148,0.710196,2
Applying Prim's algorithm to a weighted graph that is not connected should help in answering this question.,132,0.905613092636,0.296719703923,0.766921,1
Check whether the proof of the algorithm's correctness is valid for negative edge weights.,48,0.67224387933,0,0.800876,0
The answer is no. Give a counterexample.,64,0.218532708751,0.5,0.579795,0
"Since Prim's algorithm needs weights on a graph's edges, some weights have to be assigned. As to the second question, think of other algorithms that can solve this problem. ",116,0.262454110821,1.0,0.689782,1
"After combining the two nodes with the lowest probabilities, resolve the tie arising on the next iteration in two different ways. For each of the two Huffman codes obtained, compute the mean and variance of the codeword length. ",232,0.972140535063,0.54898976099,0.790973,2
The maximal length of a codeword relates to the height of Huffman's coding tree in an obvious fashion. Try to find a set of n specific frequencies for an alphabet of size n for which the tree has the shape yielding the longest codeword possible.,232,0.927685371486,0.423396523363,0.738185,2
"What is the most appropriate data structure for an algorithm whose principal operation is finding the two smallest elements in a given set and replacing them by their sum? b. Identify the principal operations of the algorithm, the number of times they are executed, and their efficiencies for the data structure used. ",116,0.185132207169,0.54171702529,0.579044,1
"Maintain two queues: one for given frequencies, the other for weights of new trees. ",232,0.794605417681,0.66598779216,0.426616,2
Generate the codewords right to left.,232,0.659837466524,0.540947346222,0.619643,2
See an application of this algorithm to another bipartite graph in the section.,148,0.43507958227,0.422217192072,0.619919,1
The definition of a matching and its cardinality should lead you to the answers to these questions with no difficulty.,232,0.170892808315,0.303186703952,0.720551,2
"You do not have to check the inequality for each subset S of V if you can point out a subset for which the inequality does not hold. Otherwise, fill in a table for all the subsets S of the indicated set V with columns for S, R(S), and |R(S)| |S|. b. Think time efficiency. ",264,0.354935046474,0.666336425097,0.504098,2
Reduce the problem to finding a maximum matching in a bipartite graph.,132,0.998749664572,0.506585542361,0.867832,1
Transform a given bipartite graph into a network by making vertices of the former be intermediate vertices of the latter.,116,0.392880227565,0.237166103974,0.778528,1
