"Since maximum-flow algorithms require processing edges in both directions, it is convenient to modify the adjacency matrix representation of a network as follows. If there is a directed edge from vertex i to vertex j of capacity uij , then the element in the ith row and the j th column is set to uij , and the element in the j th row and the ith column is set to -uij ; if there is no edge between vertices i and j , both these elements are set to zero. Outline a simple algorithm for identifying a source and a sink in a network presented by such a matrix and indicate its time efficiency. ",17,0.999882359871,0.457664748705,0.157213242335,2,5
Apply the shortest-augmenting path algorithm to find a maximum flow and a minimum cut in the following networks. a. 5 2 1 2 5 6 4 4 3 7 4 8 6 b. 3 2 4 2 1 1 4 4 6 7 3 5 5 2,14,0.998691115752,0.34146009237,0.198605001244,2,2
Does the maximum-flow problem always have a unique solution? Would your answer be different for networks with different capacities on all their edges? b. Answer the same questions for the minimum-cut problem of finding a cut of the smallest capacity in a given network.,9,0.999348711392,0.489661010798,0.225096360696,1,3
Explain how the maximum-flow problem for a network with several sources and sinks can be transformed into the same problem for a network with a single source and a single sink. b. Some networks have capacity constraints on the flow amounts that can flow through their intermediate vertices. Explain how the maximum-flow problem for such a network can be transformed to the maximum-flow problem for a network with edge capacity constraints only.,21,0.999951746825,0.820732242667,0.300129447873,3,3
"Consider a network that is a rooted tree, with the root as its source, the leaves as its sinks, and all the edges directed along the paths from the root to the leaves. Design an efficient algorithm for finding a maximum flow in such a network. What is the time efficiency of your algorithm? ",17,0.999243510034,0.276334764849,0.146718019666,2,5
"Find a trivial lower-bound class for each of the following problems and indicate, if you can, whether this bound is tight. a. finding the largest element in an array b. checking completeness of a graph represented by its adjacency matrix c. generating all the subsets of an n-element set d. determining whether n given real numbers are all distinct ",15,0.971799678384,0.349127052579,0.148783777797,2,3
Consider the problem of identifying a lighter fake coin among n identicallooking coins with the help of a balance scale. Can we use the same information-theoretic argument as the one in the text for the number of questions in the guessing game to conclude that any algorithm for identifying the fake will need at least log2 n weighings in the worst case?,23,0.477412514342,0.35449634807,0.256370438807,3,5
Prove by mathematical induction that a. h log2 l for any binary tree with height h and the number of leaves l. b. h log3 l for any ternary tree with height h and the number of leaves l.,8,0.71694012454,1.0,0.144583121339,1,2
"Some textbooks define the number of significant digits in the approximation of number by number as the largest nonnegative integer k for which | - | < 5 . 10-k. || According to this definition, how many significant digits are there in the approximation of by a. ",8,0.95693509226,0.282453365055,0.170483345481,1,2
Use the composite trapezoidal rule with n = 4 to approximate the following definite integrals. Find the truncation error of each approximation and compare it with the one given by formula (,14,0.999830155653,0.454674394072,0.262508249848,2,2
"Apply the nearest-neighbor algorithm to the instance defined by the intercity distance matrix below. Start the algorithm at the first city, assuming that the cities are numbered from 1 to ",14,0.868414031536,0.350770213001,0.13892567517,2,2
Find on the Internet or in your library a procedure for finding a real root of the general cubic equation ax3 + bx2 + cx + d = 0 with real coefficients. b. What general algorithm design technique is it based on?,15,0.1201077879,0.227006912524,0.15945307095,2,3
Indicate how many roots each of the following equations has: a. xex - 1 = 0 b. x - ln x = 0 c. x sin x - 1 = 0,14,0.550066353349,0.638124216991,0.22007744457,2,2
"Prove that if p(x) is a polynomial of an odd degree, then it must have at least one real root. b. Prove that if x0 is a root of an n-degree polynomial p(x), the polynomial can be factored into p(x) = (x - x0)q(x), where q(x) is a polynomial of degree n - 1",10,0.800416377335,0.829719846449,0.210400165715,1,4
Apply the bisection method to find the root of the equation x3 + x - 1 = 0 with an absolute error smaller than 10-,14,0.757032031232,1.0,0.256838339945,2,2
"One can find arguments supporting either view. There is a well-established principle pertinent to the matter, though: scientific facts or mathematical expressions of them are not patentable. (Why do you think this is the case?) But should this preclude granting patents for all algorithms? ",22,0.199001534939,0.146602441162,0.16033906784,3,4
Try to design an algorithm that always makes less than mn comparisons.,17,0.239563484027,0.298019287791,0.171601798228,2,5
Just follow Euclid's algorithm as described in the text. b. Compare the number of divisions made by the two algorithms.,14,0.690173628356,0.501652605552,0.213642735635,2,2
"Prove that if d divides both m and n (i.e., m = sd and n = td for some positive integers s and t), then it also divides both n and r = m mod n and vice versa. Use the formula m = qn + r (0 r < n) and the fact that if d divides two integers u and v, it also divides u + v and u - v (why?). ",2,0.437900650975,0.307428709266,0.23857162396,0,2
Perform one iteration of the algorithm for two arbitrarily chosen integers m < n.,14,0.370223033277,0.288827255396,0.154458211697,2,2
"For a sorted array, there is a spectacularly efficient algorithm you almost certainly have heard about. b. Unsuccessful searches can be made faster. ",9,0.229193264051,0.552710164723,0.147194173207,1,3
Simplify the functions given to single out the terms defining their orders of growth.,14,0.33512821244,0.499490305475,0.216951599641,2,2
You can prove this assertion either by computing an appropriate limit or by applying mathematical induction. b. Compute limn a1n/a2n.,14,0.188654700699,0.299606923622,0.133402123884,2,2
"Prove the correctness of (a), (b), and (c) by using the appropriate definitions; construct a counterexample for (d) (e.g., by constructing two functions behaving differently for odd and even values of their arguments). ",9,0.361043073671,0.332284524402,0.224721677327,1,3
Follow the analysis plan used in the text when the algorithm was mentioned for the first time.,15,0.219595201717,1.0,0.216612235065,2,3
Each of these recurrences can be solved by the method of backward substitutions.,14,0.746167433599,1.0,0.165510305416,2,2
The question is similar to that about the efficiency of the recursive algorithm for computing n!. b. Write pseudocode for the nonrecursive algorithm and determine its efficiency.,15,0.205470500575,0.403384837432,0.157093199691,2,3
"Note that you are asked here about a recurrence for the function's values, not about a recurrence for the number of times its operation is executed. Just follow the pseudocode to set it up. It is easier to solve this recurrence by forward substitutions (see Appendix B). b. This question is very similar to one we have already discussed. c. You may want to include the subtractions needed to decrease n. ",14,0.965665866086,0.199566530273,0.206524407762,2,2
Does it return a correct comparison count for every array of size 2?,15,0.583819678087,0.5,0.148451411244,2,3
Check how fast the count values grow with doubling the input size.,9,0.172304838018,0.601877655271,0.169751581271,1,3
Compare the values of the functions lg lg n and lg n for n = 2k.,2,0.285271786512,1.0,0.295099674889,0,2
Insert the division counter in a program implementing the algorithm and run it for the input pairs in the range indicated.,14,0.950012005052,0.421470276219,0.166365503485,2,2
"Get the empirical data for random values of n in a range of, say, between 102 and 104 or 105 and plot the data obtained. (You may want to use different scales for the axes of your coordinate system.)",2,0.996510975452,0.264814313081,0.233358210538,0,2
Solving the problem for n = 2 and n = 3 should lead you to the critical insight. b. Where would you put the post office if it did not have to be at one of the village locations?,10,0.388768374043,1.0,0.143976470588,1,4
"Check requirements (i)_(iii) by using basic properties of absolute values. b. For the Manhattan distance, the points in question are defined by the equation |x - 0| + |y - 0| = ",8,0.767984677238,0.250899788092,0.134629017112,1,2
Compare the efficiency classes of the two versions of DFS for sparse graphs.,15,0.392774399118,0.346593471814,0.212188200523,2,3
Perform the BFS traversal the same way it is done in the text,14,0.780504327723,0.66598779216,0.277438963863,2,2
What property of a BFS forest indicates a cycle's presence? (The answer is similar to the one for a DFS forest.) b. Find two examples supporting this answer.,15,0.969153557497,0.454500409323,0.275978327669,2,3
"Given the fact that both traversals can reach a new vertex if and only if it is adjacent to one of the previously visited vertices, which vertices will be visited by the time either traversal halts (i.e., its stack or queue becomes empty)? ",15,0.910980787914,0.75536773519,0.202799869638,2,3
"Use a DFS forest and a BFS forest for parts (a) and (b), respectively. ",14,0.938524792689,0.760928945155,0.277974299573,2,2
Use either DFS or BFS.,14,0.979150242092,1.0,0.409012128236,2,2
Follow the instructions of the problem's statement. b. Trying both traversals should lead you to a correct answer very fast.,14,0.458193011443,0.557649049088,0.143877736278,2,2
You can apply BFS without an explicit sketch of a graph representing the states of the puzzle.,14,0.352532874735,0.595046215685,0.244929898533,2,2
Trace the algorithm for n = 2; take advantage of this trace in tracing the algorithm for n = 3 and then use the latter for n =,14,0.475780815977,0.38307289967,0.203186415399,2,2
Just trace the algorithms for n =,14,0.0615508699672,1.0,0.131127474871,2,2
Represent the disk movements by flipping bits in a binary n-tuple.,21,0.602660926822,0.757741773205,0.137342225726,3,3
Trace the algorithm on the input given. You will have to use it again in order to compute the products of two-digit numbers as well.,14,0.224242702375,0.405648154683,0.164670053196,2,2
Take logarithms of both sides of the equality. b. What did we use the closed-form formula for?,8,0.31924913462,0.519405020927,0.118940603978,1,2
"How do we multiply by powers of 10? b. Try to repeat the argument for, say, 98. Counting the number of one-digit additions made by the pen-and-pencil algorithm in multiplying, say, two four-digit numbers, should help answer the general question. ",9,0.531922949785,0.155586253556,0.14625960798,1,3
Check the formulas by simple algebraic manipulations.,8,0.16141899542,0.482507579688,0.192305905565,1,2
Trace Strassen's algorithm on the input given,14,0.417955393974,1.0,0.427849391963,2,2
Use the method of backward substitutions to solve the recurrence given in the text.,14,0.450672663426,1.0,0.24131057904,2,2
The recurrence for the number of multiplications in Pan's algorithm is similar to that for Strassen's algorithm. Use the Master Theorem to find the order of growth of its solution.,14,0.876325401492,0.437773808057,0.239850806977,2,2
Trace the algorithm as we did in solving another system in the section.,14,0.39590536861,1.0,0.265318225586,2,2
Use the Gaussian elimination results as explained in the text. b. It is one of the varieties of the transform-and-conquer technique. Which one?,15,0.501538728248,0.413929863774,0.207685476002,2,3
Find the inverse. You can either solve the system with three simultaneous right-hand side vectors representing the columns of the 3 x 3 identity matrix or use the LU decomposition of the system's coefficient matrix,14,0.516379627385,0.33559525339,0.237584152173,2,2
"Though the final answer is correct, its derivation contains an error you have to find. ",15,0.27784878254,0.38695402624,0.261826138896,2,3
Estimate the ratio of the algorithm running times by using the approximate formulas for the number of divisions and the number of multiplications in both algorithms.,9,0.442366416057,0.269025195077,0.159154264433,1,3
Trace the algorithm outlined in the text on the input given.,14,0.39631249106,1.0,0.224561780795,2,2
"Comment on the following: For a heap represented by an array, only the parental dominance requirement needs to be checked. ",9,0.546674252592,0.168363974818,0.498325153316,1,3
What structure does a complete tree of height h with the largest number of nodes have? What about a complete tree with the smallest number of nodes? b. Use the results established in part (a).,3,0.589698124813,0.811993348364,0.127220060563,0,3
"First, express the right-hand side as a function of h. Then, prove the obtained equality by either using the formula for the sum i2i given in Appendix A or by mathematical induction on h. ",14,0.327761024029,0.238202796288,0.145579557198,2,2
Where in a heap should one look for its smallest element?,7,0.47919375001,1.0,0.272817669375,1,1
Deleting an arbitrary element of a heap can be done by generalizing the algorithm for deleting its root.,17,0.286102752114,1.0,0.117275576398,2,5
"Fill in a table with the time efficiency classes of efficient implementations of the three operations: finding the largest element, finding and deleting the largest element, and adding a new element. ",15,0.228351915445,0.534163621774,0.110277899898,2,3
"As a rule, sorting algorithms that can exchange far-apart elements are not stable. ",15,0.82559720239,0.511086280283,0.168592347126,2,3
Set up sums and simplify them by using the standard formulas and rules for sum manipulation. Do not forget to include the multiplications outside the inner loop.,14,0.977206106747,0.270231224262,0.177227348139,2,2
Check the algorithm's pseudocode to see what it does upon encountering equal values.,14,0.36747696504,0.514685096172,0.163122525414,2,2
Trace the algorithm on the input given,14,0.226973486671,1.0,0.135256995412,2,2
Check whether the algorithm can reverse a relative ordering of equal elements.,9,0.178209173398,0.516587355241,0.16196484492,1,3
Where will A[i] be in the sorted array?,9,0.227755021462,0.341490651382,0.146276908239,1,3
Take advantage of the standard traversals of such trees.,2,0.292122684727,0.500610151425,0.248442144898,0,2
"Follow the definitions of the arrays B and C in the description of the method. b. Find, say, B[C[3]] for the example in part (a). ",3,0.236888970186,0.215035240155,0.178046448351,0,3
Start by finding the target positions for all the statures.,14,0.232479650797,1.0,0.217938222034,2,2
Use linked lists to hold nonzero elements of the matrices.,8,0.148916233007,0.500160985409,0.247407731526,1,2
Represent each of the given polynomials by a linked list with nodes containing exponent i and coefficient ai for each nonzero term aixi.,14,0.315154857834,0.34645133369,0.165738374254,2,2
Trace the algorithm in the same way it is done in the section for another instance of the string-matching problem.,9,0.379605861246,0.0,0.216713547055,1,3
Thinking about searching for information should lead to a variety of examples.,1,0.123828314962,0.467295830654,0.195273937421,0,1
"Use the standard rules of sum manipulation and, in particular, the geometric series formula. b. You will need to take logarithms base m/2 in your derivation. ",14,0.599106902108,0.348528699843,0.234873053702,2,2
Find this value from the inequality in the text that provides the upper-bound of the B-tree's height.,8,0.468300666613,0.349419512531,0.265471015731,1,2
Follow the insertion algorithm outlined in the section.,1,0.446741332352,0.0,0.267935238952,0,1
"Just follow the description of the algorithm given in the statement of the problem. Note that a new key is always inserted in a leaf and that full nodes are always split on the way down, even though the leaf for the new key may have a room for it. b. Can a split of a full node cause a cascade of splits through the chain of its ancestors? Can we get a taller search tree than necessary?",9,0.495152148362,0.778360098635,0.197476034216,1,3
Compare the definitions of the two techniques.,1,0.209655891893,0.333333333333,0.231684117973,0,1
Use the table generated by the dynamic programming algorithm in solving the problem's instance in Example 1 of the section.,14,0.217319742723,0.74662410007,0.213721582661,2,2
Apply the dynamic programming algorithm to the instance given as it is done in Example 2 of the section. Note that there are two optimal coin combinations here.,14,0.534476408194,0.469561071147,0.162650653745,2,2
The algorithm's time efficiency can be investigated by following the standard plan of analyzing the time efficiency of a nonrecursive algorithm. b. How much space do the two tables generated by the algorithm use?,9,0.440614665914,0.190599572178,0.169040377415,1,3
Use a space-for-time trade-off.,2,0.926071546138,1.0,0,0,2
"If the assertion were true, would we not have a simpler algorithm for constructing an optimal binary search tree? ",10,0.383754457532,1.0,0.222027616639,1,4
The structure of the tree should simply minimize the average depth of its nodes. Do not forget to indicate a way to distribute the keys among the nodes of the tree.,8,0.35053342398,0.89950980169,0.169257064637,1,2
Consider all the possibilities of partitioning the nodes between the left and right subtrees. b. Compute the values in question using the two formulas. c. Use the formula for the nth Catalan number and Stirling's formula for n!. ,14,0.885766010546,0.454937041551,0.150623543507,2,2
Change the bounds of the innermost loop of algorithm OptimalBST by exploiting the monotonicity of the root table mentioned at the end of the section.,14,0.536760723818,0.309586570571,0.18214573508,2,2
"Considering the case of two jobs might help. Of course, after forming a hypothesis, you will have to prove the algorithm's optimality for an arbitrary input or find a specific counterexample showing that it is not the case. ",11,0.378904258584,0.336666148685,0.185598198238,1,5
Simply apply the greedy approach to the situation at hand. You may assume that t1 t2 . . . tn.,8,0.870321027623,0.461923512537,0.277380939067,1,2
"Trace the algorithm for the graph given. An example can be found in the text. b. After the next fringe vertex is added to the tree, add all the unseen vertices adjacent to it to the priority queue of fringe vertices. ",13,0.978346683267,0.774346575852,0.16713557699,2,1
Applying Prim's algorithm to a weighted graph that is not connected should help in answering this question.,8,0.804943872955,0.513326590581,0.230072930119,1,2
Check whether the proof of the algorithm's correctness is valid for negative edge weights.,3,0.713226323334,0.525562118227,0.328611340363,0,3
The answer is no. Give a counterexample.,4,0.227799719353,0.0,0.242461750256,0,4
"Since Prim's algorithm needs weights on a graph's edges, some weights have to be assigned. As to the second question, think of other algorithms that can solve this problem. ",7,0.465920898464,0.641316087517,0.247809647136,1,1
